time,acceleration_g,acceleration_mps2,integrated_velocity_mps,integrated_displacement_m
1.325000000000e+000,-6.874282584723e-002,-6.741368330948e-001,-2.283416756584e-001,-5.153841034371e-004
1.330000000000e+000,-2.785758389741e-002,-2.731895751276e-001,-2.307099916790e-001,-1.663013271781e-003
1.335000000000e+000,1.406882027717e-002,1.379679963711e-001,-2.310480456259e-001,-2.817408365043e-003
1.340000000000e+000,5.666971199562e-002,5.557400311419e-001,-2.293137755571e-001,-3.968312918000e-003
1.345000000000e+000,9.956526346305e-002,9.764016909400e-001,-2.254834212519e-001,-5.105305910022e-003
1.350000000000e+000,1.423658306178e-001,1.396131872829e+000,-2.195520873424e-001,-6.217894681508e-003
1.355000000000e+000,1.846754430756e-001,1.811047433837e+000,-2.115341390758e-001,-7.295610247554e-003
1.360000000000e+000,2.260954163304e-001,2.217238614556e+000,-2.014634239548e-001,-8.328104155130e-003
1.365000000000e+000,2.662280536708e-001,2.610805342531e+000,-1.893933140621e-001,-9.305246000172e-003
1.370000000000e+000,3.046804038557e-001,2.987894082471e+000,-1.753965654996e-001,-1.021722069908e-002
1.375000000000e+000,3.410680394880e-001,3.344734889445e+000,-1.595649930698e-001,-1.105462459550e-002
1.380000000000e+000,3.750188202456e-001,3.677678313561e+000,-1.420089600623e-001,-1.180855947833e-002
1.385000000000e+000,4.061766046819e-001,3.983231800303e+000,-1.228566847776e-001,-1.247072359043e-002
1.390000000000e+000,4.342048742104e-001,4.258095229675e+000,-1.022533672027e-001,-1.303349872038e-002
1.395000000000e+000,4.587902331423e-001,4.499195239845e+000,-8.036014102886e-002,-1.349003249096e-002
1.400000000000e+000,4.796457492529e-001,4.703717986911e+000,-5.735285796197e-002,-1.383431498844e-002
1.405000000000e+000,4.965141003181e-001,4.869140001885e+000,-3.342071298998e-002,-1.406124891582e-002
1.410000000000e+000,5.091704933753e-001,4.993256818859e+000,-8.764720938119e-003,-1.416671250064e-002
1.415000000000e+000,5.174253251195e-001,5.074209064583e+000,1.640394377049e-002,-1.414761444356e-002
1.420000000000e+000,5.211265538360e-001,5.110505719176e+000,4.186573072989e-002,-1.400194025730e-002
1.425000000000e+000,5.201617555762e-001,5.101044280322e+000,6.739460572863e-002,-1.372878941616e-002
1.430000000000e+000,5.144598398892e-001,5.045127588850e+000,9.276003540156e-002,-1.332840281333e-002
1.435000000000e+000,5.039924033070e-001,4.942477101891e+000,1.177290471284e-001,-1.280218010701e-002
1.440000000000e+000,4.887747019203e-001,4.793242430587e+000,1.420683459596e-001,-1.215268662429e-002
1.445000000000e+000,4.688662277486e-001,4.598006992351e+000,1.655464695169e-001,-1.138364958560e-002
1.450000000000e+000,4.443708771738e-001,4.357789662636e+000,1.879359611544e-001,-1.049994350892e-002
1.455000000000e+000,4.154367034378e-001,4.074042347768e+000,2.090155411804e-001,-9.507564753081e-003
1.460000000000e+000,3.822552490693e-001,3.748643438285e+000,2.285722556456e-001,-8.413595261016e-003
1.465000000000e+000,3.450604580655e-001,3.383887141088e+000,2.464035820940e-001,-7.226155666667e-003
1.470000000000e+000,3.041271716749e-001,2.982468728106e+000,2.623194717670e-001,-5.954348032014e-003
1.475000000000e+000,2.597692156704e-001,2.547465778854e+000,2.761443080344e-001,-4.608188582511e-003
1.480000000000e+000,2.123370910256e-001,2.082315533706e+000,2.877187613158e-001,-3.198530909136e-003
1.485000000000e+000,1.622152838770e-001,1.590788513633e+000,2.969015214341e-001,-1.736980202261e-003
1.490000000000e+000,1.098192145246e-001,1.076958600118e+000,3.035708892185e-001,-2.357991756293e-004
1.495000000000e+000,5.559184896318e-002,5.451698056348e-001,3.076262102329e-001,1.292193572999e-003
1.500000000000e+000,6.561963234925e-016,6.435087675778e-015,3.089891347470e-001,2.833731935449e-003
1.505000000000e+000,-5.646965163063e-002,-5.537781091636e-001,3.076046894741e-001,4.375216496001e-003
1.510000000000e+000,-1.133147826352e-001,-1.111238413129e+000,3.034421481683e-001,5.902833590107e-003
1.515000000000e+000,-1.700218626589e-001,-1.667344899444e+000,2.964956898869e-001,7.402678185245e-003
1.520000000000e+000,-2.260707610402e-001,-2.216996828755e+000,2.867848355664e-001,8.860879498879e-003
1.525000000000e+000,-2.809394837641e-001,-2.755075188455e+000,2.743546555234e-001,1.026372822660e-002
1.530000000000e+000,-3.341089977354e-001,-3.276490002641e+000,2.592757425456e-001,1.159780422178e-002
1.535000000000e+000,-3.850680980615e-001,-3.776228063855e+000,2.416439473794e-001,1.285010344659e-002
1.540000000000e+000,-4.333182730026e-001,-4.249400641941e+000,2.215798756149e-001,1.400816300407e-002
1.545000000000e+000,-4.783785206393e-001,-4.691290719428e+000,1.992281472115e-001,1.506018306114e-002
1.550000000000e+000,-5.197900711316e-001,-5.097399301062e+000,1.747564221603e-001,1.599514448457e-002
1.555000000000e+000,-5.571209687029e-001,-5.463490347730e+000,1.483541980383e-001,1.680292103507e-002
1.560000000000e+000,-5.899704681890e-001,-5.785633891865e+000,1.202313874393e-001,1.747438499876e-002
1.565000000000e+000,-6.179732021350e-001,-6.060246902717e+000,9.061668545283e-002,1.800150518099e-002
1.570000000000e+000,-6.408030760052e-001,-6.284131485306e+000,5.975573948277e-002,1.837743624333e-002
1.575000000000e+000,-6.581768510775e-001,-6.454510016619e+000,2.790913572796e-002,1.859659843136e-002
1.580000000000e+000,-6.698573770128e-001,-6.569056846282e+000,-4.649781429294e-003,1.865474681710e-002
1.585000000000e+000,-6.756564389032e-001,-6.625926216570e+000,-3.763723908642e-002,1.854902926581e-002
1.590000000000e+000,-6.754371867896e-001,-6.623776087830e+000,-7.076149484743e-002,1.827803243098e-002
1.595000000000e+000,-6.691161191677e-001,-6.561787590036e+000,-1.037254040421e-001,1.784181518375e-002
1.600000000000e+000,-6.566645958543e-001,-6.439679858935e+000,-1.362290726645e-001,1.724192899199e-002
1.605000000000e+000,-6.381098597141e-001,-6.257720055765e+000,-1.679725724513e-001,1.648142487920e-002
1.610000000000e+000,-6.135355511290e-001,-6.016728412479e+000,-1.986586936219e-001,1.556484671402e-002
1.615000000000e+000,-5.830817036800e-001,-5.718078189393e+000,-2.279957101266e-001,1.449821070464e-002
1.620000000000e+000,-5.469442142664e-001,-5.363690478835e+000,-2.557001317971e-001,1.328897109984e-002
1.625000000000e+000,-5.053737857684e-001,-4.956023836205e+000,-2.814994175847e-001,1.194597222638e-002
1.630000000000e+000,-4.586743453158e-001,-4.498058768492e+000,-3.051346240965e-001,1.047938712218e-002
1.635000000000e+000,-4.072009462165e-001,-3.993277159214e+000,-3.263629639157e-001,8.900643152147e-003
1.640000000000e+000,-3.513571665728e-001,-3.445636757571e+000,-3.449602487077e-001,7.222335120588e-003
1.645000000000e+000,-2.915920225275e-001,-2.859540907719e+000,-3.607231928709e-001,5.458126516642e-003
1.650000000000e+000,-2.283964188816e-001,-2.239803741225e+000,-3.734715544933e-001,3.622639648231e-003
1.655000000000e+000,-1.622991644702e-001,-1.591611101252e+000,-3.830500915995e-001,1.731335532999e-003
1.660000000000e+000,-9.386258412279e-002,-9.204775105878e-001,-3.893303131291e-001,-1.996154788222e-004
1.665000000000e+000,-2.367776322732e-002,-2.321995367532e-001,-3.922120057474e-001,-2.153471276014e-003
1.670000000000e+000,4.764053518556e-002,4.671940543775e-001,-3.916245194534e-001,-4.113062589016e-003
1.675000000000e+000,1.194592373507e-001,1.171494929965e+000,-3.875277969925e-001,-6.060943380130e-003
1.680000000000e+000,1.911325629852e-001,1.874370148799e+000,-3.799131342956e-001,-7.979545708351e-003
1.685000000000e+000,2.620078173362e-001,2.569418961880e+000,-3.688036615189e-001,-9.851337697887e-003
1.690000000000e+000,3.314313192225e-001,3.250230946653e+000,-3.542545367476e-001,-1.165898319355e-002
1.695000000000e+000,3.987544113405e-001,3.910444947973e+000,-3.363528470110e-001,-1.338550165295e-002
1.700000000000e+000,4.633394976940e-001,4.543808285061e+000,-3.152172139284e-001,-1.501442680530e-002
1.705000000000e+000,5.245660521052e-001,5.144235674877e+000,-2.909971040286e-001,-1.652996260019e-002
1.710000000000e+000,5.818365413797e-001,5.705867318521e+000,-2.638718465451e-001,-1.791713497662e-002
1.715000000000e+000,6.345822068438e-001,6.223125598745e+000,-2.340493642519e-001,-1.916193800362e-002
1.720000000000e+000,6.822686486490e-001,6.690769843273e+000,-2.017646256469e-001,-2.025147297836e-002
1.725000000000e+000,7.244011584495e-001,7.103948620509e+000,-1.672778294874e-001,-2.117407911620e-002
1.730000000000e+000,7.605297477983e-001,7.458249051246e+000,-1.308723353080e-001,-2.191945452819e-002
1.735000000000e+000,7.902538218566e-001,7.749742642110e+000,-9.285235607465e-002,-2.247876625665e-002
1.740000000000e+000,8.132264507707e-001,7.975027173451e+000,-5.354043153575e-002,-2.284474822567e-002
1.745000000000e+000,8.291581943002e-001,8.131264206134e+000,-1.327470308678e-002,-2.301178606223e-002
1.750000000000e+000,8.378204389710e-001,8.216211807835e+000,2.759398694814e-002,-2.297598785257e-002
1.755000000000e+000,8.390482111386e-001,8.228252139763e+000,6.870514681713e-002,-2.273524001816e-002
1.760000000000e+000,8.327424338491e-001,8.166413588906e+000,1.096918111388e-001,-2.228924762327e-002
1.765000000000e+000,8.188716002349e-001,8.030387178444e+000,1.501838130572e-001,-2.163955856278e-002
1.770000000000e+000,7.974728413488e-001,7.820537039613e+000,1.898111236023e-001,-2.078957122113e-002
1.775000000000e+000,7.686523717581e-001,7.537904781502e+000,2.282072281551e-001,-1.974452534174e-002
1.780000000000e+000,7.325853018654e-001,7.184207650538e+000,2.650125092352e-001,-1.851147599826e-002
1.785000000000e+000,6.895148117203e-001,6.761830428357e+000,2.998776044324e-001,-1.709925071409e-002
1.790000000000e+000,6.397506870025e-001,6.273811074693e+000,3.324667081901e-001,-1.551838993254e-002
1.795000000000e+000,5.836672238229e-001,5.723820180503e+000,3.624607863281e-001,-1.378107119624e-002
1.800000000000e+000,5.217005149574e-001,5.116134355007e+000,3.895606726668e-001,-1.190101754876e-002
1.805000000000e+000,4.543451360408e-001,4.455603728355e+000,4.134900178752e-001,-9.893390822400e-003
1.810000000000e+000,3.821502560445e-001,3.747613808439e+000,4.339980617172e-001,-7.774670623419e-003
1.815000000000e+000,3.057152019922e-001,2.998041985617e+000,4.508622012024e-001,-5.562519966120e-003
1.820000000000e+000,2.256845132729e-001,2.213209032088e+000,4.638903287466e-001,-3.275638641248e-003
1.825000000000e+000,1.427425260394e-001,1.399825992985e+000,4.729229163093e-001,-9.336055286079e-004
1.830000000000e+000,5.760753298133e-002,5.649369133113e-001,4.778348235750e-001,1.443288821103e-003
1.835000000000e+000,-2.897443181507e-002,-2.841421117592e-001,4.785368105789e-001,3.834217906488e-003
1.840000000000e+000,-1.162361292036e-001,-1.139887036454e+000,4.749767377084e-001,6.218001777206e-003
1.845000000000e+000,-2.033959152582e-001,-1.994632552367e+000,4.671404387363e-001,8.573294718318e-003
1.850000000000e+000,-2.896647452041e-001,-2.840640773556e+000,4.550522554215e-001,1.087877645371e-002
1.855000000000e+000,-3.742533182055e-001,-3.670171302980e+000,4.387752252302e-001,1.311334515534e-002
1.860000000000e+000,-4.563792982775e-001,-4.475552045453e+000,4.184109168591e-001,1.525631051057e-002
1.865000000000e+000,-5.352745452354e-001,-5.249250119033e+000,3.940989114479e-001,1.728758508133e-002
1.870000000000e+000,-6.101922888505e-001,-5.983942209455e+000,3.660159306267e-001,1.918787218652e-002
1.875000000000e+000,-6.804141792511e-001,-6.672583710953e+000,3.343746158257e-001,2.093884855265e-002
1.880000000000e+000,-7.452571471051e-001,-7.308476001658e+000,2.994219665441e-001,2.252334000857e-002
1.885000000000e+000,-8.040800082416e-001,-7.885331212822e+000,2.614374485079e-001,2.392548854620e-002
1.890000000000e+000,-8.562897491152e-001,-8.397333868161e+000,2.207307858055e-001,2.513090913199e-002
1.895000000000e+000,-9.013474318700e-001,-8.839198792748e+000,1.776394541532e-001,2.612683473188e-002
1.900000000000e+000,-9.387736607089e-001,-9.206224719791e+000,1.325258953719e-001,2.690224810570e-002
1.905000000000e+000,-9.681535547984e-001,-9.494343058164e+000,8.577447592697e-002,2.744799903394e-002
1.910000000000e+000,-9.891411769993e-001,-9.700161323420e+000,3.778821497300e-002,2.775690576119e-002
1.915000000000e+000,-1.001463372295e+000,-9.821000779914e+000,-1.101469028533e-002,2.782383957291e-002
1.920000000000e+000,-1.004922974832e+000,-9.854927891138e+000,-6.020451196296e-002,2.764579156729e-002
1.925000000000e+000,-9.994013479776e-001,-9.800779229145e+000,-1.093437797637e-001,2.722192083798e-002
1.930000000000e+000,-9.848602276367e-001,-9.658179551353e+000,-1.579911767149e-001,2.655358344678e-002
1.935000000000e+000,-9.613428452913e-001,-9.427552813776e+000,-2.057055076277e-001,2.564434173592e-002
1.940000000000e+000,-9.289743136643e-001,-9.110125953096e+000,-2.520497045449e-001,2.449995370549e-002
1.945000000000e+000,-8.879612646081e-001,-8.707925335569e+000,-2.965948327666e-001,2.312834236221e-002
1.950000000000e+000,-8.385907356528e-001,-8.223765837790e+000,-3.389240607000e-001,2.153954512855e-002
1.955000000000e+000,-7.812283085817e-001,-7.661232592353e+000,-3.786365567753e-001,1.974564358486e-002
1.960000000000e+000,-7.163155103661e-001,-7.024655499731e+000,-4.153512770055e-001,1.776067400041e-002
1.965000000000e+000,-6.443664937169e-001,-6.319076675609e+000,-4.487106074439e-001,1.560051928928e-002
1.970000000000e+000,-5.659640213405e-001,-5.550211069878e+000,-4.783838268076e-001,1.328278320365e-002
1.975000000000e+000,-4.817547846446e-001,-4.724400558835e+000,-5.040703558794e-001,1.082664774694e-002
1.980000000000e+000,-3.924440940778e-001,-3.848561875188e+000,-5.255027619644e-001,8.252714952327e-003
1.985000000000e+000,-2.987899844247e-001,-2.930128800758e+000,-5.424494886543e-001,5.582834325780e-003
1.990000000000e+000,-2.015967841740e-001,-1.976989103520e+000,-5.547172834150e-001,2.839917395606e-003
1.995000000000e+000,-1.017082034600e-001,-9.974167534606e-001,-5.621532980575e-001,4.774094192532e-005
2.000000000000e+000,-1.595385023363e-015,-1.564538253936e-014,-5.646468399411e-001,-2.769259403071e-003
2.005000000000e+000,1.026277131349e-001,1.006434063014e+000,-5.621307547836e-001,-5.586203389883e-003
2.010000000000e+000,2.052584502257e-001,2.012897780906e+000,-5.545824251738e-001,-8.377986339776e-003
2.015000000000e+000,3.069675551361e-001,3.010323374575e+000,-5.420243722851e-001,-1.111950333342e-002
2.020000000000e+000,4.068305494917e-001,3.989644808173e+000,-5.245244518282e-001,-1.378587539371e-002
2.025000000000e+000,5.039315512653e-001,4.941880347216e+000,-5.021956389397e-001,-1.635267562063e-002
2.030000000000e+000,5.973716869455e-001,5.858215053784e+000,-4.751954004372e-001,-1.879615321907e-002
2.035000000000e+000,6.862774198905e-001,6.730082459769e+000,-4.437246566533e-001,-2.109345336180e-002
2.040000000000e+000,7.698087176039e-001,7.549244660491e+000,-4.080263388527e-001,-2.322283085056e-002
2.045000000000e+000,8.471669815252e-001,8.307870079375e+000,-3.683835520030e-001,-2.516385557770e-002
2.050000000000e+000,9.176026644959e-001,8.998608169779e+000,-3.251173563801e-001,-2.689760784866e-002
2.055000000000e+000,9.804225033413e-001,9.614660342392e+000,-2.785841850997e-001,-2.840686170236e-002
2.060000000000e+000,1.034996296974e+000,1.014984643572e+001,-2.291729181544e-001,-2.967625446049e-002
2.065000000000e+000,1.080763164061e+000,1.059866608283e+001,-1.773016368581e-001,-3.069244084802e-002
2.070000000000e+000,1.117237218571e+000,1.095635436950e+001,-1.234140857272e-001,-3.144423015449e-002
2.075000000000e+000,1.144012606409e+000,1.121893122665e+001,-6.797587173684e-002,-3.192270504815e-002
2.080000000000e+000,1.160767851767e+000,1.138324405353e+001,-1.147043353641e-002,-3.212132081133e-002
2.085000000000e+000,1.167269467806e+000,1.144700312646e+001,4.560518441356e-002,-3.203598393414e-002
2.090000000000e+000,1.163374792711e+000,1.140880941094e+001,1.027447157571e-001,-3.166510918371e-002
2.095000000000e+000,1.149034018969e+000,1.126817446212e+001,1.594371754397e-001,-3.100965445572e-002
2.100000000000e+000,1.124291390949e+000,1.102553216905e+001,2.151714420176e-001,-3.007313291208e-002
2.105000000000e+000,1.089285553311e+000,1.068224217137e+001,2.694408778687e-001,-2.886160211236e-002
2.110000000000e+000,1.044249040451e+000,1.024058485254e+001,3.217479454285e-001,-2.738363005412e-002
2.115000000000e+000,9.895069050684e-001,9.703747890589e+000,3.716087772863e-001,-2.565023824733e-002
2.120000000000e+000,9.254744917930e-001,9.075804424942e+000,4.185576580751e-001,-2.367482215893e-002
2.125000000000e+000,8.526543697938e-001,8.361682975538e+000,4.621513765763e-001,-2.147304957230e-002
2.130000000000e+000,7.716324460803e-001,7.567129327353e+000,5.019734073335e-001,-1.906273761252e-002
2.135000000000e+000,6.830732889458e-001,6.698660669040e+000,5.376378823245e-001,-1.646370938838e-002
2.140000000000e+000,5.877146984723e-001,5.763512347773e+000,5.687933148666e-001,-1.369763139540e-002
2.145000000000e+000,4.863615682193e-001,4.769577672978e+000,5.951260399184e-001,-1.078783300844e-002
2.150000000000e+000,3.798790890641e-001,3.725341268771e+000,6.163633372728e-001,-7.759109565460e-003
2.155000000000e+000,2.691853525765e-001,2.639806537844e+000,6.322762067893e-001,-4.637510705305e-003
2.160000000000e+000,1.552434172534e-001,1.522417857808e+000,6.426817677785e-001,-1.450115768885e-003
2.165000000000e+000,3.905290632829e-002,3.829781838443e-001,6.474452578826e-001,1.775201795268e-003
2.170000000000e+000,-7.835878933139e-002,-7.684372213967e-001,6.464816102887e-001,5.010018965696e-003
2.175000000000e+000,-1.959456255734e-001,-1.921570169030e+000,6.397565918127e-001,8.225614470950e-003
2.180000000000e+000,-3.126522554278e-001,-3.066071240691e+000,6.272874882884e-001,1.139322467120e-002
2.185000000000e+000,-4.274235318236e-001,-4.191592978358e+000,6.091433277407e-001,1.448430171128e-002
2.190000000000e+000,-5.392140767028e-001,-5.287883725297e+000,5.854446359816e-001,1.747077162058e-002
2.195000000000e+000,-6.469978294731e-001,-6.344881264403e+000,5.563627235074e-001,2.032529001930e-002
2.200000000000e+000,-7.497774873308e-001,-7.352805396132e+000,5.221185068560e-001,2.302149309521e-002
